"cidr","hostmin","hostmax","vendor"
"18.246.224.204/30","18.246.224.204","18.246.224.207","AWS"
"18.246.224.208/30","18.246.224.208","18.246.224.211","AWS"
"18.246.224.212/31","18.246.224.212","18.246.224.213","AWS"
"18.246.224.214/31","18.246.224.214","18.246.224.215","AWS"
"18.246.224.216/30","18.246.224.216","18.246.224.219","AWS"
"18.246.224.220/30","18.246.224.220","18.246.224.223","AWS"
"18.246.224.224/31","18.246.224.224","18.246.224.225","AWS"
"18.246.224.226/31","18.246.224.226","18.246.224.227","AWS"
"18.246.224.228/30","18.246.224.228","18.246.224.231","AWS"
"18.246.224.232/30","18.246.224.232","18.246.224.235","AWS"
"18.246.224.236/31","18.246.224.236","18.246.224.237","AWS"
"18.246.224.238/31","18.246.224.238","18.246.224.239","AWS"
"18.246.224.240/30","18.246.224.240","18.246.224.243","AWS"
"18.246.224.244/30","18.246.224.244","18.246.224.247","AWS"
"18.246.224.248/31","18.246.224.248","18.246.224.249","AWS"
"18.246.224.252/30","18.246.224.252","18.246.224.255","AWS"
"18.252.0.0/16","18.252.0.0","18.252.255.255","AWS"
"18.252.0.0/16","18.252.0.0","18.252.255.255","AWS"
"18.252.4.0/30","18.252.4.0","18.252.4.3","AWS"
"18.252.4.16/29","18.252.4.16","18.252.4.23","AWS"
"18.252.4.64/28","18.252.4.64","18.252.4.79","AWS"
"18.252.4.80/28","18.252.4.80","18.252.4.95","AWS"
"18.252.4.96/28","18.252.4.96","18.252.4.111","AWS"
"18.252.56.0/23","18.252.56.0","18.252.57.255","AWS"
"18.252.58.0/23","18.252.58.0","18.252.59.255","AWS"
"18.252.126.0/25","18.252.126.0","18.252.126.127","AWS"
"18.252.144.0/25","18.252.144.0","18.252.144.127","AWS"
"18.252.144.128/25","18.252.144.128","18.252.144.255","AWS"
"18.252.145.0/25","18.252.145.0","18.252.145.127","AWS"
"18.252.145.156/30","18.252.145.156","18.252.145.159","AWS"
"18.252.145.160/29","18.252.145.160","18.252.145.167","AWS"
"18.252.145.168/29","18.252.145.168","18.252.145.175","AWS"
"18.252.145.192/28","18.252.145.192","18.252.145.207","AWS"
"18.252.145.208/28","18.252.145.208","18.252.145.223","AWS"
"18.252.165.0/26","18.252.165.0","18.252.165.63","AWS"
"18.252.165.140/30","18.252.165.140","18.252.165.143","AWS"
"18.253.0.0/16","18.253.0.0","18.253.255.255","AWS"
"18.253.0.0/16","18.253.0.0","18.253.255.255","AWS"
"18.253.138.0/29","18.253.138.0","18.253.138.7","AWS"
"18.253.138.8/29","18.253.138.8","18.253.138.15","AWS"
"18.253.138.16/29","18.253.138.16","18.253.138.23","AWS"
"18.253.138.24/29","18.253.138.24","18.253.138.31","AWS"
"18.253.138.32/29","18.253.138.32","18.253.138.39","AWS"
"18.253.138.40/29","18.253.138.40","18.253.138.47","AWS"
"18.253.138.48/29","18.253.138.48","18.253.138.55","AWS"
"18.253.138.56/29","18.253.138.56","18.253.138.63","AWS"
"18.253.138.64/29","18.253.138.64","18.253.138.71","AWS"
"18.253.138.72/29","18.253.138.72","18.253.138.79","AWS"
"18.253.138.80/29","18.253.138.80","18.253.138.87","AWS"
"18.253.138.88/29","18.253.138.88","18.253.138.95","AWS"
"18.253.167.0/25","18.253.167.0","18.253.167.127","AWS"
"18.253.167.128/25","18.253.167.128","18.253.167.255","AWS"
"18.253.168.0/25","18.253.168.0","18.253.168.127","AWS"
"18.253.186.0/24","18.253.186.0","18.253.186.255","AWS"
"18.253.204.0/27","18.253.204.0","18.253.204.31","AWS"
"18.253.204.32/27","18.253.204.32","18.253.204.63","AWS"
"18.253.204.64/27","18.253.204.64","18.253.204.95","AWS"
"18.254.0.0/16","18.254.0.0","18.254.255.255","AWS"
"18.254.0.0/16","18.254.0.0","18.254.255.255","AWS"
"18.254.23.64/26","18.254.23.64","18.254.23.127","AWS"
"18.254.61.128/26","18.254.61.128","18.254.61.191","AWS"
"18.254.68.0/23","18.254.68.0","18.254.69.255","AWS"
"18.254.140.0/22","18.254.140.0","18.254.143.255","AWS"
"18.254.148.0/22","18.254.148.0","18.254.151.255","AWS"
"23.20.0.0/14","23.20.0.0","23.23.255.255","AWS"
"23.20.0.0/14","23.20.0.0","23.23.255.255","AWS"
"23.160.0.0/24","23.160.0.0","23.160.0.255","AWS"
"23.160.0.0/24","23.160.0.0","23.160.0.255","AWS"
"23.228.192.0/24","23.228.192.0","23.228.192.255","AWS"
"23.228.192.0/24","23.228.192.0","23.228.192.255","AWS"
"23.228.193.0/24","23.228.193.0","23.228.193.255","AWS"
"23.228.193.0/24","23.228.193.0","23.228.193.255","AWS"
"23.228.194.0/24","23.228.194.0","23.228.194.255","AWS"
"23.228.194.0/24","23.228.194.0","23.228.194.255","AWS"
"23.254.0.0/21","23.254.0.0","23.254.7.255","AWS"
"23.254.0.0/21","23.254.0.0","23.254.7.255","AWS"
"23.254.8.0/21","23.254.8.0","23.254.15.255","AWS"
"23.254.8.0/21","23.254.8.0","23.254.15.255","AWS"
"23.254.16.0/21","23.254.16.0","23.254.23.255","AWS"
"23.254.16.0/21","23.254.16.0","23.254.23.255","AWS"
"27.0.0.0/22","27.0.0.0","27.0.3.255","AWS"
"31.220.220.0/22","31.220.220.0","31.220.223.255","AWS"
"31.220.220.0/22","31.220.220.0","31.220.223.255","AWS"
"31.220.235.0/24","31.220.235.0","31.220.235.255","AWS"
"32.192.0.0/12","32.192.0.0","32.207.255.255","AWS"
"32.236.0.0/15","32.236.0.0","32.237.255.255","AWS"
"32.240.0.0/15","32.240.0.0","32.241.255.255","AWS"
"34.192.0.0/12","34.192.0.0","34.207.255.255","AWS"
"34.192.0.0/12","34.192.0.0","34.207.255.255","AWS"
"34.195.252.0/24","34.195.252.0","34.195.252.255","AWS"
"34.208.0.0/12","34.208.0.0","34.223.255.255","AWS"
"34.208.0.0/12","34.208.0.0","34.223.255.255","AWS"
"34.216.51.0/25","34.216.51.0","34.216.51.127","AWS"
"34.216.226.136/29","34.216.226.136","34.216.226.143","AWS"
"34.216.226.144/28","34.216.226.144","34.216.226.159","AWS"
"34.216.226.192/28","34.216.226.192","34.216.226.207","AWS"
"34.216.226.208/28","34.216.226.208","34.216.226.223","AWS"
"34.216.226.224/29","34.216.226.224","34.216.226.231","AWS"
"34.216.226.232/29","34.216.226.232","34.216.226.239","AWS"
"34.216.226.240/28","34.216.226.240","34.216.226.255","AWS"
"34.217.141.0/28","34.217.141.0","34.217.141.15","AWS"
"34.217.141.16/28","34.217.141.16","34.217.141.31","AWS"
"34.217.141.32/28","34.217.141.32","34.217.141.47","AWS"
"34.217.141.224/27","34.217.141.224","34.217.141.255","AWS"
"34.218.119.32/27","34.218.119.32","34.218.119.63","AWS"
"34.218.119.80/28","34.218.119.80","34.218.119.95","AWS"
"34.218.119.96/28","34.218.119.96","34.218.119.111","AWS"
"34.218.119.112/28","34.218.119.112","34.218.119.127","AWS"
"34.218.119.128/28","34.218.119.128","34.218.119.143","AWS"
"34.218.119.144/28","34.218.119.144","34.218.119.159","AWS"
"34.218.216.160/28","34.218.216.160","34.218.216.175","AWS"
"34.218.216.176/28","34.218.216.176","34.218.216.191","AWS"
"34.218.216.208/28","34.218.216.208","34.218.216.223","AWS"
"34.218.216.240/28","34.218.216.240","34.218.216.255","AWS"
"34.221.183.32/27","34.221.183.32","34.221.183.63","AWS"
"34.221.183.224/27","34.221.183.224","34.221.183.255","AWS"
"34.222.66.64/27","34.222.66.64","34.222.66.95","AWS"
"34.223.12.224/27","34.223.12.224","34.223.12.255","AWS"
"34.223.21.192/26","34.223.21.192","34.223.21.255","AWS"
"34.223.22.176/29","34.223.22.176","34.223.22.183","AWS"
"34.223.24.0/22","34.223.24.0","34.223.27.255","AWS"
"34.223.37.224/27","34.223.37.224","34.223.37.255","AWS"
"34.223.45.0/25","34.223.45.0","34.223.45.127","AWS"
"34.223.45.128/25","34.223.45.128","34.223.45.255","AWS"
"34.223.46.0/25","34.223.46.0","34.223.46.127","AWS"
"34.223.46.128/25","34.223.46.128","34.223.46.255","AWS"
"34.223.47.0/27","34.223.47.0","34.223.47.31","AWS"
"34.223.47.128/25","34.223.47.128","34.223.47.255","AWS"
"34.223.49.128/25","34.223.49.128","34.223.49.255","AWS"
"34.223.51.0/26","34.223.51.0","34.223.51.63","AWS"
"34.223.64.224/27","34.223.64.224","34.223.64.255","AWS"
"34.223.68.0/22","34.223.68.0","34.223.71.255","AWS"
"34.223.72.0/23","34.223.72.0","34.223.73.255","AWS"
"34.223.74.0/25","34.223.74.0","34.223.74.127","AWS"
"34.223.80.192/26","34.223.80.192","34.223.80.255","AWS"
"34.223.92.0/25","34.223.92.0","34.223.92.127","AWS"
"34.223.95.176/28","34.223.95.176","34.223.95.191","AWS"
"34.223.96.0/22","34.223.96.0","34.223.99.255","AWS"
"34.223.112.0/26","34.223.112.0","34.223.112.63","AWS"
"34.223.112.64/27","34.223.112.64","34.223.112.95","AWS"
"34.223.112.128/25","34.223.112.128","34.223.112.255","AWS"
"34.224.0.0/12","34.224.0.0","34.239.255.255","AWS"
"34.224.0.0/12","34.224.0.0","34.239.255.255","AWS"
"34.226.14.0/24","34.226.14.0","34.226.14.255","AWS"
"34.226.106.180/32","34.226.106.180","34.226.106.180","AWS"
"34.228.4.208/28","34.228.4.208","34.228.4.223","AWS"
"34.231.114.205/32","34.231.114.205","34.231.114.205","AWS"
"34.231.213.21/32","34.231.213.21","34.231.213.21","AWS"
"34.236.241.44/30","34.236.241.44","34.236.241.47","AWS"
"34.238.188.0/29","34.238.188.0","34.238.188.7","AWS"
"34.240.0.0/13","34.240.0.0","34.247.255.255","AWS"
"34.240.0.0/13","34.240.0.0","34.247.255.255","AWS"
"34.242.153.128/26","34.242.153.128","34.242.153.191","AWS"
"34.242.153.224/28","34.242.153.224","34.242.153.239","AWS"
"34.242.153.240/28","34.242.153.240","34.242.153.255","AWS"
"34.245.82.0/28","34.245.82.0","34.245.82.15","AWS"
"34.245.82.16/28","34.245.82.16","34.245.82.31","AWS"
"34.245.82.32/28","34.245.82.32","34.245.82.47","AWS"
"34.245.82.48/28","34.245.82.48","34.245.82.63","AWS"
"34.245.205.0/27","34.245.205.0","34.245.205.31","AWS"
"34.245.205.64/27","34.245.205.64","34.245.205.95","AWS"
"34.245.205.96/27","34.245.205.96","34.245.205.127","AWS"
"34.245.205.128/28","34.245.205.128","34.245.205.143","AWS"
"34.245.205.160/27","34.245.205.160","34.245.205.191","AWS"
"34.248.0.0/13","34.248.0.0","34.255.255.255","AWS"
"34.248.0.0/13","34.248.0.0","34.255.255.255","AWS"
"34.250.63.248/29","34.250.63.248","34.250.63.255","AWS"
"35.18.0.0/15","35.18.0.0","35.19.255.255","AWS"
"35.26.0.0/15","35.26.0.0","35.27.255.255","AWS"
"35.28.0.0/15","35.28.0.0","35.29.255.255","AWS"
"35.30.0.0/15","35.30.0.0","35.31.255.255","AWS"
"35.42.0.0/16","35.42.0.0","35.42.255.255","AWS"
"35.43.0.0/16","35.43.0.0","35.43.255.255","AWS"
"35.44.0.0/15","35.44.0.0","35.45.255.255","AWS"
"35.48.0.0/15","35.48.0.0","35.49.255.255","AWS"
"35.50.128.0/24","35.50.128.0","35.50.128.255","AWS"
"35.50.128.0/24","35.50.128.0","35.50.128.255","AWS"
"35.50.128.0/24","35.50.128.0","35.50.128.255","AWS"
"35.50.129.0/24","35.50.129.0","35.50.129.255","AWS"
"35.50.129.0/24","35.50.129.0","35.50.129.255","AWS"
"35.50.129.0/24","35.50.129.0","35.50.129.255","AWS"
"35.50.130.0/24","35.50.130.0","35.50.130.255","AWS"
"35.50.130.0/24","35.50.130.0","35.50.130.255","AWS"
"35.50.130.0/24","35.50.130.0","35.50.130.255","AWS"
"35.50.131.0/24","35.50.131.0","35.50.131.255","AWS"
"35.50.131.0/24","35.50.131.0","35.50.131.255","AWS"
"35.50.131.0/24","35.50.131.0","35.50.131.255","AWS"
"35.50.132.0/24","35.50.132.0","35.50.132.255","AWS"
"35.50.132.0/24","35.50.132.0","35.50.132.255","AWS"
"35.50.132.0/24","35.50.132.0","35.50.132.255","AWS"
"35.50.133.0/24","35.50.133.0","35.50.133.255","AWS"
"35.50.133.0/24","35.50.133.0","35.50.133.255","AWS"
"35.50.133.0/24","35.50.133.0","35.50.133.255","AWS"
"35.50.134.0/24","35.50.134.0","35.50.134.255","AWS"
"35.50.134.0/24","35.50.134.0","35.50.134.255","AWS"
"35.50.134.0/24","35.50.134.0","35.50.134.255","AWS"
"35.50.135.0/24","35.50.135.0","35.50.135.255","AWS"
"35.50.135.0/24","35.50.135.0","35.50.135.255","AWS"
"35.50.135.0/24","35.50.135.0","35.50.135.255","AWS"
"35.50.142.0/24","35.50.142.0","35.50.142.255","AWS"
"35.50.142.0/24","35.50.142.0","35.50.142.255","AWS"
"35.50.142.0/24","35.50.142.0","35.50.142.255","AWS"
"35.50.143.0/24","35.50.143.0","35.50.143.255","AWS"
"35.50.143.0/24","35.50.143.0","35.50.143.255","AWS"
"35.50.143.0/24","35.50.143.0","35.50.143.255","AWS"
"35.50.144.0/24","35.50.144.0","35.50.144.255","AWS"
"35.50.144.0/24","35.50.144.0","35.50.144.255","AWS"
"35.50.144.0/24","35.50.144.0","35.50.144.255","AWS"
"35.50.176.0/24","35.50.176.0","35.50.176.255","AWS"
"35.50.176.0/24","35.50.176.0","35.50.176.255","AWS"
"35.50.176.0/24","35.50.176.0","35.50.176.255","AWS"
"35.50.177.0/24","35.50.177.0","35.50.177.255","AWS"
"35.50.177.0/24","35.50.177.0","35.50.177.255","AWS"
"35.50.177.0/24","35.50.177.0","35.50.177.255","AWS"
"35.50.178.0/24","35.50.178.0","35.50.178.255","AWS"
"35.50.178.0/24","35.50.178.0","35.50.178.255","AWS"
"35.50.178.0/24","35.50.178.0","35.50.178.255","AWS"
"35.50.192.0/24","35.50.192.0","35.50.192.255","AWS"
"35.50.192.0/24","35.50.192.0","35.50.192.255","AWS"
"35.50.192.0/24","35.50.192.0","35.50.192.255","AWS"
"35.50.193.0/24","35.50.193.0","35.50.193.255","AWS"
"35.50.193.0/24","35.50.193.0","35.50.193.255","AWS"
"35.50.193.0/24","35.50.193.0","35.50.193.255","AWS"
"35.50.194.0/24","35.50.194.0","35.50.194.255","AWS"
"35.50.194.0/24","35.50.194.0","35.50.194.255","AWS"
"35.50.194.0/24","35.50.194.0","35.50.194.255","AWS"
"35.50.195.0/24","35.50.195.0","35.50.195.255","AWS"
"35.50.195.0/24","35.50.195.0","35.50.195.255","AWS"
"35.50.195.0/24","35.50.195.0","35.50.195.255","AWS"
"35.50.196.0/24","35.50.196.0","35.50.196.255","AWS"
"35.50.196.0/24","35.50.196.0","35.50.196.255","AWS"
"35.50.196.0/24","35.50.196.0","35.50.196.255","AWS"
"35.50.197.0/24","35.50.197.0","35.50.197.255","AWS"
"35.50.197.0/24","35.50.197.0","35.50.197.255","AWS"
"35.50.197.0/24","35.50.197.0","35.50.197.255","AWS"
"35.50.208.0/24","35.50.208.0","35.50.208.255","AWS"
"35.50.208.0/24","35.50.208.0","35.50.208.255","AWS"
"35.50.208.0/24","35.50.208.0","35.50.208.255","AWS"
"35.50.210.0/24","35.50.210.0","35.50.210.255","AWS"
"35.50.210.0/24","35.50.210.0","35.50.210.255","AWS"
"35.50.210.0/24","35.50.210.0","35.50.210.255","AWS"
"35.50.211.0/24","35.50.211.0","35.50.211.255","AWS"
"35.50.211.0/24","35.50.211.0","35.50.211.255","AWS"
"35.50.211.0/24","35.50.211.0","35.50.211.255","AWS"
"35.50.212.0/24","35.50.212.0","35.50.212.255","AWS"
"35.50.212.0/24","35.50.212.0","35.50.212.255","AWS"
"35.50.212.0/24","35.50.212.0","35.50.212.255","AWS"
"35.50.213.0/24","35.50.213.0","35.50.213.255","AWS"
"35.50.213.0/24","35.50.213.0","35.50.213.255","AWS"
"35.50.213.0/24","35.50.213.0","35.50.213.255","AWS"
"35.50.214.0/24","35.50.214.0","35.50.214.255","AWS"
"35.50.214.0/24","35.50.214.0","35.50.214.255","AWS"
"35.50.214.0/24","35.50.214.0","35.50.214.255","AWS"
"35.50.224.0/24","35.50.224.0","35.50.224.255","AWS"
"35.50.224.0/24","35.50.224.0","35.50.224.255","AWS"
"35.50.224.0/24","35.50.224.0","35.50.224.255","AWS"
"35.50.226.0/24","35.50.226.0","35.50.226.255","AWS"
"35.50.226.0/24","35.50.226.0","35.50.226.255","AWS"
"35.50.226.0/24","35.50.226.0","35.50.226.255","AWS"
"35.50.227.0/24","35.50.227.0","35.50.227.255","AWS"
"35.50.227.0/24","35.50.227.0","35.50.227.255","AWS"
"35.50.227.0/24","35.50.227.0","35.50.227.255","AWS"
"35.50.228.0/24","35.50.228.0","35.50.228.255","AWS"
"35.50.228.0/24","35.50.228.0","35.50.228.255","AWS"
"35.50.228.0/24","35.50.228.0","35.50.228.255","AWS"
"35.50.229.0/24","35.50.229.0","35.50.229.255","AWS"
"35.50.229.0/24","35.50.229.0","35.50.229.255","AWS"
"35.50.229.0/24","35.50.229.0","35.50.229.255","AWS"
"35.50.230.0/24","35.50.230.0","35.50.230.255","AWS"
"35.50.230.0/24","35.50.230.0","35.50.230.255","AWS"
"35.50.230.0/24","35.50.230.0","35.50.230.255","AWS"
"35.50.231.0/24","35.50.231.0","35.50.231.255","AWS"
"35.50.231.0/24","35.50.231.0","35.50.231.255","AWS"
"35.50.231.0/24","35.50.231.0","35.50.231.255","AWS"
"35.50.232.0/24","35.50.232.0","35.50.232.255","AWS"
"35.50.232.0/24","35.50.232.0","35.50.232.255","AWS"
"35.50.232.0/24","35.50.232.0","35.50.232.255","AWS"
"35.50.233.0/24","35.50.233.0","35.50.233.255","AWS"
"35.50.233.0/24","35.50.233.0","35.50.233.255","AWS"
"35.50.233.0/24","35.50.233.0","35.50.233.255","AWS"
"35.50.234.0/24","35.50.234.0","35.50.234.255","AWS"
"35.50.234.0/24","35.50.234.0","35.50.234.255","AWS"
"35.50.234.0/24","35.50.234.0","35.50.234.255","AWS"
"35.50.235.0/24","35.50.235.0","35.50.235.255","AWS"
"35.50.235.0/24","35.50.235.0","35.50.235.255","AWS"
"35.50.235.0/24","35.50.235.0","35.50.235.255","AWS"
"35.50.236.0/24","35.50.236.0","35.50.236.255","AWS"
"35.50.236.0/24","35.50.236.0","35.50.236.255","AWS"
"35.50.236.0/24","35.50.236.0","35.50.236.255","AWS"
"35.50.237.0/24","35.50.237.0","35.50.237.255","AWS"
"35.50.237.0/24","35.50.237.0","35.50.237.255","AWS"
"35.50.237.0/24","35.50.237.0","35.50.237.255","AWS"
"35.50.238.0/24","35.50.238.0","35.50.238.255","AWS"
"35.50.238.0/24","35.50.238.0","35.50.238.255","AWS"
"35.50.238.0/24","35.50.238.0","35.50.238.255","AWS"
"35.50.239.0/24","35.50.239.0","35.50.239.255","AWS"
"35.50.239.0/24","35.50.239.0","35.50.239.255","AWS"
"35.50.239.0/24","35.50.239.0","35.50.239.255","AWS"
"35.52.0.0/15","35.52.0.0","35.53.255.255","AWS"
"35.55.63.0/24","35.55.63.0","35.55.63.255","AWS"
"35.55.63.0/24","35.55.63.0","35.55.63.255","AWS"
"35.55.63.0/24","35.55.63.0","35.55.63.255","AWS"
"35.56.0.0/15","35.56.0.0","35.57.255.255","AWS"
"35.60.0.0/15","35.60.0.0","35.61.255.255","AWS"
"35.71.64.0/22","35.71.64.0","35.71.67.255","AWS"
"35.71.64.0/22","35.71.64.0","35.71.67.255","AWS"
"35.71.64.0/22","35.71.64.0","35.71.67.255","AWS"
"35.71.68.0/22","35.71.68.0","35.71.71.255","AWS"
"35.71.68.0/22","35.71.68.0","35.71.71.255","AWS"
"35.71.68.0/22","35.71.68.0","35.71.71.255","AWS"
"35.71.72.0/22","35.71.72.0","35.71.75.255","AWS"
"35.71.72.0/22","35.71.72.0","35.71.75.255","AWS"
"35.71.72.0/22","35.71.72.0","35.71.75.255","AWS"
"35.71.96.0/24","35.71.96.0","35.71.96.255","AWS"
"35.71.96.0/24","35.71.96.0","35.71.96.255","AWS"
"35.71.96.0/24","35.71.96.0","35.71.96.255","AWS"
"35.71.97.0/24","35.71.97.0","35.71.97.255","AWS"
"35.71.97.0/24","35.71.97.0","35.71.97.255","AWS"
"35.71.97.0/24","35.71.97.0","35.71.97.255","AWS"
"35.71.98.0/24","35.71.98.0","35.71.98.255","AWS"
"35.71.98.0/24","35.71.98.0","35.71.98.255","AWS"
"35.71.98.0/24","35.71.98.0","35.71.98.255","AWS"
"35.71.99.0/24","35.71.99.0","35.71.99.255","AWS"
"35.71.99.0/24","35.71.99.0","35.71.99.255","AWS"
"35.71.99.0/24","35.71.99.0","35.71.99.255","AWS"
"35.71.100.0/24","35.71.100.0","35.71.100.255","AWS"
"35.71.100.0/24","35.71.100.0","35.71.100.255","AWS"
"35.71.100.0/24","35.71.100.0","35.71.100.255","AWS"
"35.71.101.0/24","35.71.101.0","35.71.101.255","AWS"
"35.71.101.0/24","35.71.101.0","35.71.101.255","AWS"
"35.71.101.0/24","35.71.101.0","35.71.101.255","AWS"
"35.71.102.0/24","35.71.102.0","35.71.102.255","AWS"
"35.71.102.0/24","35.71.102.0","35.71.102.255","AWS"
"35.71.102.0/24","35.71.102.0","35.71.102.255","AWS"
"35.71.103.0/24","35.71.103.0","35.71.103.255","AWS"
"35.71.103.0/24","35.71.103.0","35.71.103.255","AWS"
"35.71.103.0/24","35.71.103.0","35.71.103.255","AWS"
"35.71.104.0/24","35.71.104.0","35.71.104.255","AWS"
"35.71.104.0/24","35.71.104.0","35.71.104.255","AWS"
"35.71.104.0/24","35.71.104.0","35.71.104.255","AWS"
"35.71.105.0/24","35.71.105.0","35.71.105.255","AWS"
"35.71.105.0/24","35.71.105.0","35.71.105.255","AWS"
"35.71.105.0/24","35.71.105.0","35.71.105.255","AWS"
"35.71.106.0/24","35.71.106.0","35.71.106.255","AWS"
"35.71.106.0/24","35.71.106.0","35.71.106.255","AWS"
"35.71.106.0/24","35.71.106.0","35.71.106.255","AWS"
"35.71.107.0/24","35.71.107.0","35.71.107.255","AWS"
"35.71.107.0/24","35.71.107.0","35.71.107.255","AWS"
"35.71.107.0/24","35.71.107.0","35.71.107.255","AWS"
"35.71.108.0/24","35.71.108.0","35.71.108.255","AWS"
"35.71.108.0/24","35.71.108.0","35.71.108.255","AWS"
"35.71.108.0/24","35.71.108.0","35.71.108.255","AWS"
"35.71.109.0/24","35.71.109.0","35.71.109.255","AWS"
"35.71.109.0/24","35.71.109.0","35.71.109.255","AWS"
"35.71.109.0/24","35.71.109.0","35.71.109.255","AWS"
"35.71.110.0/24","35.71.110.0","35.71.110.255","AWS"
"35.71.110.0/24","35.71.110.0","35.71.110.255","AWS"
"35.71.110.0/24","35.71.110.0","35.71.110.255","AWS"
"35.71.111.0/24","35.71.111.0","35.71.111.255","AWS"
"35.71.111.0/24","35.71.111.0","35.71.111.255","AWS"
"35.71.111.0/24","35.71.111.0","35.71.111.255","AWS"
"35.71.112.0/24","35.71.112.0","35.71.112.255","AWS"
"35.71.112.0/24","35.71.112.0","35.71.112.255","AWS"
"35.71.112.0/24","35.71.112.0","35.71.112.255","AWS"
"35.71.113.0/24","35.71.113.0","35.71.113.255","AWS"
"35.71.113.0/24","35.71.113.0","35.71.113.255","AWS"
"35.71.113.0/24","35.71.113.0","35.71.113.255","AWS"
"35.71.114.0/24","35.71.114.0","35.71.114.255","AWS"
"35.71.114.0/24","35.71.114.0","35.71.114.255","AWS"
"35.71.114.0/24","35.71.114.0","35.71.114.255","AWS"
"35.71.115.0/24","35.71.115.0","35.71.115.255","AWS"
"35.71.115.0/24","35.71.115.0","35.71.115.255","AWS"
"35.71.115.0/24","35.71.115.0","35.71.115.255","AWS"
"35.71.116.0/24","35.71.116.0","35.71.116.255","AWS"
"35.71.116.0/24","35.71.116.0","35.71.116.255","AWS"
"35.71.116.0/24","35.71.116.0","35.71.116.255","AWS"
"35.71.117.0/24","35.71.117.0","35.71.117.255","AWS"
"35.71.117.0/24","35.71.117.0","35.71.117.255","AWS"
"35.71.117.0/24","35.71.117.0","35.71.117.255","AWS"
"35.71.118.0/24","35.71.118.0","35.71.118.255","AWS"
"35.71.118.0/24","35.71.118.0","35.71.118.255","AWS"
"35.71.118.0/24","35.71.118.0","35.71.118.255","AWS"
"35.71.119.0/24","35.71.119.0","35.71.119.255","AWS"
"35.71.119.0/24","35.71.119.0","35.71.119.255","AWS"
"35.71.119.0/24","35.71.119.0","35.71.119.255","AWS"
"35.71.120.0/24","35.71.120.0","35.71.120.255","AWS"
"35.71.120.0/24","35.71.120.0","35.71.120.255","AWS"
"35.71.120.0/24","35.71.120.0","35.71.120.255","AWS"
"35.71.121.0/24","35.71.121.0","35.71.121.255","AWS"
"35.71.121.0/24","35.71.121.0","35.71.121.255","AWS"
"35.71.121.0/24","35.71.121.0","35.71.121.255","AWS"
"35.71.122.0/24","35.71.122.0","35.71.122.255","AWS"
"35.71.122.0/24","35.71.122.0","35.71.122.255","AWS"
"35.71.122.0/24","35.71.122.0","35.71.122.255","AWS"
"35.71.123.0/24","35.71.123.0","35.71.123.255","AWS"
"35.71.123.0/24","35.71.123.0","35.71.123.255","AWS"
"35.71.123.0/24","35.71.123.0","35.71.123.255","AWS"
